x,y,z,mhh,mvv,mhv
0,7.38095,5.85366,-4413.09,-15975.1,732.942
0,7.85714,5.85366,3653.58,19080.5,436.85
0,8.33333,5.85366,-7601.1,-18498.4,-1001.56
0,8.80952,5.85366,457.963,11355.9,1041.21
0,9.28571,5.85366,-3479.07,-2665.82,-550.816
0,9.7619,5.85366,-3667.89,-2551.53,517.242
0.238095,10,5.85366,-3667.89,-2551.53,-517.242
0.714286,10,5.85366,-3479.07,-2665.82,550.816
1.19048,10,5.85366,457.963,11355.9,-1041.21
1.66667,10,5.85366,-7601.1,-18498.4,1001.56
2.14286,10,5.85366,3653.58,19080.5,-436.85
2.61905,10,5.85366,-4413.09,-15975.1,-732.942
3.09524,10,5.85366,1193.92,8774.41,1560.87
3.57143,10,5.85366,-3310.65,-269.17,-1490.42
4.04762,10,5.85366,-5529.23,-10904.4,960.657
4.52381,10,5.85366,3771.02,17265,-479.401
5,10,5.85366,-6198.18,-20032.5,2.68301e-10
5.47619,10,5.85366,3771.02,17265,479.401
5.95238,10,5.85366,-5529.23,-10904.4,-960.657
6.42857,10,5.85366,-3310.65,-269.17,1490.42
6.90476,10,5.85366,1193.92,8774.41,-1560.87
7.38095,10,5.85366,-4413.09,-15975.1,732.942
7.85714,10,5.85366,3653.58,19080.5,436.85
8.33333,10,5.85366,-7601.1,-18498.4,-1001.56
8.80952,10,5.85366,457.963,11355.9,1041.21
9.28571,10,5.85366,-3479.07,-2665.82,-550.816
9.7619,10,5.85366,-3667.89,-2551.53,517.242
10,9.7619,5.85366,-3667.89,-2551.53,-517.242
10,9.28571,5.85366,-3479.07,-2665.82,550.816
10,8.80952,5.85366,457.963,11355.9,-1041.21
10,8.33333,5.85366,-7601.1,-18498.4,1001.56
10,7.85714,5.85366,3653.58,19080.5,-436.85
10,7.38095,5.85366,-4413.09,-15975.1,-732.942
10,6.90476,5.85366,1193.92,8774.41,1560.87
10,6.42857,5.85366,-3310.65,-269.17,-1490.42
10,5.95238,5.85366,-5529.23,-10904.4,960.657
10,5.47619,5.85366,3771.02,17265,-479.401
10,5,5.85366,-6198.18,-20032.5,4.25189e-10
10,4.52381,5.85366,3771.02,17265,479.401
10,4.04762,5.85366,-5529.23,-10904.4,-960.657
10,3.57143,5.85366,-3310.65,-269.17,1490.42
10,3.09524,5.85366,1193.92,8774.41,-1560.87
10,2.61905,5.85366,-4413.09,-15975.1,732.942
10,2.14286,5.85366,3653.58,19080.5,436.85
10,1.66667,5.85366,-7601.1,-18498.4,-1001.56
10,1.19048,5.85366,457.963,11355.9,1041.21
10,0.714286,5.85366,-3479.07,-2665.82,-550.816
10,0.238095,5.85366,-3667.89,-2551.53,517.242
9.7619,0,5.85366,-3667.89,-2551.53,-517.242
9.28571,0,5.85366,-3479.07,-2665.82,550.816
8.80952,0,5.85366,457.963,11355.9,-1041.21
8.33333,0,5.85366,-7601.1,-18498.4,1001.56
7.85714,0,5.85366,3653.58,19080.5,-436.85
7.38095,0,5.85366,-4413.09,-15975.1,-732.942
6.90476,0,5.85366,1193.92,8774.41,1560.87
6.42857,0,5.85366,-3310.65,-269.17,-1490.42
5.95238,0,5.85366,-5529.23,-10904.4,960.657
5.47619,0,5.85366,3771.02,17265,-479.401
5,0,5.85366,-6198.18,-20032.5,8.89941e-10
4.52381,0,5.85366,3771.02,17265,479.401
4.04762,0,5.85366,-5529.23,-10904.4,-960.657
3.57143,0,5.85366,-3310.65,-269.17,1490.42
3.09524,0,5.85366,1193.92,8774.41,-1560.87
2.61905,0,5.85366,-4413.09,-15975.1,732.942
2.14286,0,5.85366,3653.58,19080.5,436.85
1.66667,0,5.85366,-7601.1,-18498.4,-1001.56
1.19048,0,5.85366,457.963,11355.9,1041.21
0.714286,0,5.85366,-3479.07,-2665.82,-550.816
0.238095,0,5.85366,-3667.89,-2551.53,517.242
0,0.238095,6.34146,1297.29,-1400.06,-2132.12
0,0.714286,6.34146,3119.48,1371.35,2989.92
0,1.19048,6.34146,4726.4,4113.15,-1608.17
0,1.66667,6.34146,3122.74,-4593.38,285.686
0,2.14286,6.34146,3344.33,6662.32,989.522
0,2.61905,6.34146,1803.62,-4829.27,-1299.85
0,3.09524,6.34146,2840.41,3305,1511.25
0,3.57143,6.34146,4512.06,1145.85,-2213.46
0,4.04762,6.34146,4015.2,-1978.61,2287.67
0,4.52381,6.34146,2982.57,5425.31,-1249.88
0,5,6.34146,1827.33,-5372.24,-2.5434e-09
0,5.47619,6.34146,2982.57,5425.31,1249.88
0,5.95238,6.34146,4015.2,-1978.61,-2287.67
0,6.42857,6.34146,4512.06,1145.85,2213.46
0,6.90476,6.34146,2840.41,3305,-1511.25
0,7.38095,6.34146,1803.62,-4829.27,1299.85
0,7.85714,6.34146,3344.33,6662.32,-989.522
0,8.33333,6.34146,3122.74,-4593.38,-285.686
0,8.80952,6.34146,4726.4,4113.15,1608.17
0,9.28571,6.34146,3119.48,1371.35,-2989.92
0,9.7619,6.34146,1297.29,-1400.06,2132.12
0.238095,10,6.34146,1297.29,-1400.06,-2132.12
0.714286,10,6.34146,3119.48,1371.35,2989.92
1.19048,10,6.34146,4726.4,4113.15,-1608.17
1.66667,10,6.34146,3122.74,-4593.38,285.686
2.14286,10,6.34146,3344.33,6662.32,989.522
2.61905,10,6.34146,1803.62,-4829.27,-1299.85
3.09524,10,6.34146,2840.41,3305,1511.25
3.57143,10,6.34146,4512.06,1145.85,-2213.46
4.04762,10,6.34146,4015.2,-1978.61,2287.67
4.52381,10,6.34146,2982.57,5425.31,-1249.88
5,10,6.34146,1827.33,-5372.24,-1.12323e-10
5.47619,10,6.34146,2982.57,5425.31,1249.88
5.95238,10,6.34146,4015.2,-1978.61,-2287.67
6.42857,10,6.34146,4512.06,1145.85,2213.46
6.90476,10,6.34146,2840.41,3305,-1511.25
7.38095,10,6.34146,1803.62,-4829.27,1299.85
7.85714,10,6.34146,3344.33,6662.32,-989.522
8.33333,10,6.34146,3122.74,-4593.38,-285.686
8.80952,10,6.34146,4726.4,4113.15,1608.17
9.28571,10,6.34146,3119.48,1371.35,-2989.92
9.7619,10,6.34146,1297.29,-1400.06,2132.12
10,9.7619,6.34146,1297.29,-1400.06,-2132.12
10,9.28571,6.34146,3119.48,1371.35,2989.92
10,8.80952,6.34146,4726.4,4113.15,-1608.17
10,8.33333,6.34146,3122.74,-4593.38,285.686
10,7.85714,6.34146,3344.33,6662.32,989.522
10,7.38095,6.34146,1803.62,-4829.27,-1299.85
10,6.90476,6.34146,2840.41,3305,1511.25
10,6.42857,6.34146,4512.06,1145.85,-2213.46
10,5.95238,6.34146,4015.2,-1978.61,2287.67
10,5.47619,6.34146,2982.57,5425.31,-1249.88
10,5,6.34146,1827.33,-5372.24,-1.22384e-09
10,4.52381,6.34146,2982.57,5425.31,1249.88
10,4.04762,6.34146,4015.2,-1978.61,-2287.67
10,3.57143,6.34146,4512.06,1145.85,2213.46
10,3.09524,6.34146,2840.41,3305,-1511.25
10,2.61905,6.34146,1803.62,-4829.27,1299.85
10,2.14286,6.34146,3344.33,6662.32,-989.522
10,1.66667,6.34146,3122.74,-4593.38,-285.686
10,1.19048,6.34146,4726.4,4113.15,1608.17
10,0.714286,6.34146,3119.48,1371.35,-2989.92
10,0.238095,6.34146,1297.29,-1400.06,2132.12
9.7619,0,6.34146,1297.29,-1400.06,-2132.12
9.28571,0,6.34146,3119.48,1371.35,2989.92
8.80952,0,6.34146,4726.4,4113.15,-1608.17
8.33333,0,6.34146,3122.74,-4593.38,285.686
7.85714,0,6.34146,3344.33,6662.32,989.522
7.38095,0,6.34146,1803.62,-4829.27,-1299.85
6.90476,0,6.34146,2840.41,3305,1511.25
6.42857,0,6.34146,4512.06,1145.85,-2213.46
5.95238,0,6.34146,4015.2,-1978.61,2287.67
5.47619,0,6.34146,2982.57,5425.31,-1249.88
5,0,6.34146,1827.33,-5372.24,-2.12572e-09
4.52381,0,6.34146,2982.57,5425.31,1249.88
4.04762,0,6.34146,4015.2,-1978.61,-2287.67
3.57143,0,6.34146,4512.06,1145.85,2213.46
3.09524,0,6.34146,2840.41,3305,-1511.25
2.61905,0,6.34146,1803.62,-4829.27,1299.85
2.14286,0,6.34146,3344.33,6662.32,-989.522
1.66667,0,6.34146,3122.74,-4593.38,-285.686
1.19048,0,6.34146,4726.4,4113.15,1608.17
0.714286,0,6.34146,3119.48,1371.35,-2989.92
0.238095,0,6.34146,1297.29,-1400.06,2132.12
0,0.238095,6.82927,1596.2,-854.772,816.091
0,0.714286,6.82927,-1486.71,2268.97,-762.983
0,1.19048,6.82927,-6449.09,-3832.94,295.58
0,1.66667,6.82927,-2251.68,1167.53,57.5024
0,2.14286,6.82927,-4569.27,-1303.32,-498.195
0,2.61905,6.82927,-3062.21,-1101.43,55.7592
0,3.09524,6.82927,-3735.58,211.895,173.84
0,3.57143,6.82927,-4746.23,-1850.97,643.912
0,4.04762,6.82927,-4070.43,-277.192,-1015.6
0,4.52381,6.82927,-4839.14,-1419.26,410.585
0,5,6.82927,-1844.51,168.42,2.91493e-09
0,5.47619,6.82927,-4839.14,-1419.26,-410.585
0,5.95238,6.82927,-4070.43,-277.192,1015.6
0,6.42857,6.82927,-4746.23,-1850.97,-643.912
0,6.90476,6.82927,-3735.58,211.895,-173.84
0,7.38095,6.82927,-3062.21,-1101.43,-55.7592
0,7.85714,6.82927,-4569.27,-1303.32,498.195
0,8.33333,6.82927,-2251.68,1167.53,-57.5024
0,8.80952,6.82927,-6449.09,-3832.94,-295.58
0,9.28571,6.82927,-1486.71,2268.97,762.983
0,9.7619,6.82927,1596.2,-854.772,-816.091
0.238095,10,6.82927,1596.2,-854.772,816.091
0.714286,10,6.82927,-1486.71,2268.97,-762.983
1.19048,10,6.82927,-6449.09,-3832.94,295.58
1.66667,10,6.82927,-2251.68,1167.53,57.5024
2.14286,10,6.82927,-4569.27,-1303.32,-498.195
2.61905,10,6.82927,-3062.21,-1101.43,55.7592
3.09524,10,6.82927,-3735.58,211.895,173.84
3.57143,10,6.82927,-4746.23,-1850.97,643.912
4.04762,10,6.82927,-4070.43,-277.192,-1015.6
4.52381,10,6.82927,-4839.14,-1419.26,410.585
5,10,6.82927,-1844.51,168.42,2.56023e-10
5.47619,10,6.82927,-4839.14,-1419.26,-410.585
5.95238,10,6.82927,-4070.43,-277.192,1015.6
6.42857,10,6.82927,-4746.23,-1850.97,-643.912
6.90476,10,6.82927,-3735.58,211.895,-173.84
7.38095,10,6.82927,-3062.21,-1101.43,-55.7592
7.85714,10,6.82927,-4569.27,-1303.32,498.195
8.33333,10,6.82927,-2251.68,1167.53,-57.5024
8.80952,10,6.82927,-6449.09,-3832.94,-295.58
9.28571,10,6.82927,-1486.71,2268.97,762.983
9.7619,10,6.82927,1596.2,-854.772,-816.091
10,9.7619,6.82927,1596.2,-854.772,816.091
10,9.28571,6.82927,-1486.71,2268.97,-762.983
10,8.80952,6.82927,-6449.09,-3832.94,295.58
10,8.33333,6.82927,-2251.68,1167.53,57.5024
10,7.85714,6.82927,-4569.27,-1303.32,-498.195
10,7.38095,6.82927,-3062.21,-1101.43,55.7592
10,6.90476,6.82927,-3735.58,211.895,173.84
10,6.42857,6.82927,-4746.23,-1850.97,643.912
10,5.95238,6.82927,-4070.43,-277.192,-1015.6
10,5.47619,6.82927,-4839.14,-1419.26,410.585
10,5,6.82927,-1844.51,168.42,1.81353e-09
10,4.52381,6.82927,-4839.14,-1419.26,-410.585
10,4.04762,6.82927,-4070.43,-277.192,1015.6
10,3.57143,6.82927,-4746.23,-1850.97,-643.912
10,3.09524,6.82927,-3735.58,211.895,-173.84
10,2.61905,6.82927,-3062.21,-1101.43,-55.7592
10,2.14286,6.82927,-4569.27,-1303.32,498.195
10,1.66667,6.82927,-2251.68,1167.53,-57.5024
10,1.19048,6.82927,-6449.09,-3832.94,-295.58
10,0.714286,6.82927,-1486.71,2268.97,762.983
10,0.238095,6.82927,1596.2,-854.772,-816.091
9.7619,0,6.82927,1596.2,-854.772,816.091
9.28571,0,6.82927,-1486.71,2268.97,-762.983
8.80952,0,6.82927,-6449.09,-3832.94,295.58
8.33333,0,6.82927,-2251.68,1167.53,57.5024
7.85714,0,6.82927,-4569.27,-1303.32,-498.195
7.38095,0,6.82927,-3062.21,-1101.43,55.7592
6.90476,0,6.82927,-3735.58,211.895,173.84
6.42857,0,6.82927,-4746.23,-1850.97,643.912
5.95238,0,6.82927,-4070.43,-277.192,-1015.6
5.47619,0,6.82927,-4839.14,-1419.26,410.585
5,0,6.82927,-1844.51,168.42,3.38241e-09
4.52381,0,6.82927,-4839.14,-1419.26,-410.585
4.04762,0,6.82927,-4070.43,-277.192,1015.6
3.57143,0,6.82927,-4746.23,-1850.97,-643.912
3.09524,0,6.82927,-3735.58,211.895,-173.84
2.61905,0,6.82927,-3062.21,-1101.43,-55.7592
2.14286,0,6.82927,-4569.27,-1303.32,498.195
1.66667,0,6.82927,-2251.68,1167.53,-57.5024
1.19048,0,6.82927,-6449.09,-3832.94,-295.58
0.714286,0,6.82927,-1486.71,2268.97,762.983
0.238095,0,6.82927,1596.2,-854.772,-816.091
0,0.238095,7.31707,-1903.99,-1980.3,664.735
0,0.714286,7.31707,1577.85,1149.79,-1366.14
0,1.19048,7.31707,5464.78,3744.35,952.014
0,1.66667,7.31707,1706.94,-3958.67,-337.545
0,2.14286,7.31707,4625.97,5618.76,-23.1667
0,2.61905,7.31707,3189.3,-3383.4,1020.62
0,3.09524,7.31707,4451.73,3455.29,-1589.69
0,3.57143,7.31707,3301.6,218.675,827.851
0,4.04762,7.31707,3644.97,-1296.49,-300.209
0,4.52381,7.31707,5406.78,5224.06,439.347
0,5,7.31707,1507.32,-4696.29,-2.74849e-09
0,5.47619,7.31707,5406.78,5224.06,-439.347
0,5.95238,7.31707,3644.97,-1296.49,300.209
0,6.42857,7.31707,3301.6,218.675,-827.851
0,6.90476,7.31707,4451.73,3455.29,1589.69
0,7.38095,7.31707,3189.3,-3383.4,-1020.62
0,7.85714,7.31707,4625.97,5618.76,23.1667
0,8.33333,7.31707,1706.94,-3958.67,337.545
0,8.80952,7.31707,5464.78,3744.35,-952.014
0,9.28571,7.31707,1577.85,1149.79,1366.14
0,9.7619,7.31707,-1903.99,-1980.3,-664.735
0.238095,10,7.31707,-1903.99,-1980.3,664.735
0.714286,10,7.31707,1577.85,1149.79,-1366.14
1.19048,10,7.31707,5464.78,3744.35,952.014
1.66667,10,7.31707,1706.94,-3958.67,-337.545
2.14286,10,7.31707,4625.97,5618.76,-23.1667
2.61905,10,7.31707,3189.3,-3383.4,1020.62
3.09524,10,7.31707,4451.73,3455.29,-1589.69
3.57143,10,7.31707,3301.6,218.675,827.851
4.04762,10,7.31707,3644.97,-1296.49,-300.209
4.52381,10,7.31707,5406.78,5224.06,439.347
5,10,7.31707,1507.32,-4696.29,-1.373e-09
5.47619,10,7.31707,5406.78,5224.06,-439.347
5.95238,10,7.31707,3644.97,-1296.49,300.209
6.42857,10,7.31707,3301.6,218.675,-827.851
6.90476,10,7.31707,4451.73,3455.29,1589.69
7.38095,10,7.31707,3189.3,-3383.4,-1020.62
7.85714,10,7.31707,4625.97,5618.76,23.1667
8.33333,10,7.31707,1706.94,-3958.67,337.545
8.80952,10,7.31707,5464.78,3744.35,-952.014
9.28571,10,7.31707,1577.85,1149.79,1366.14
9.7619,10,7.31707,-1903.99,-1980.3,-664.735
10,9.7619,7.31707,-1903.99,-1980.3,664.735
10,9.28571,7.31707,1577.85,1149.79,-1366.14
10,8.80952,7.31707,5464.78,3744.35,952.014
10,8.33333,7.31707,1706.94,-3958.67,-337.545
10,7.85714,7.31707,4625.97,5618.76,-23.1667
10,7.38095,7.31707,3189.3,-3383.4,1020.62
10,6.90476,7.31707,4451.73,3455.29,-1589.69
10,6.42857,7.31707,3301.6,218.675,827.851
10,5.95238,7.31707,3644.97,-1296.49,-300.209
10,5.47619,7.31707,5406.78,5224.06,439.347
10,5,7.31707,1507.32,-4696.29,-2.67437e-09
10,4.52381,7.31707,5406.78,5224.06,-439.347
10,4.04762,7.31707,3644.97,-1296.49,300.209
10,3.57143,7.31707,3301.6,218.675,-827.851
10,3.09524,7.31707,4451.73,3455.29,1589.69
10,2.61905,7.31707,3189.3,-3383.4,-1020.62
10,2.14286,7.31707,4625.97,5618.76,23.1667
10,1.66667,7.31707,1706.94,-3958.67,337.545
10,1.19048,7.31707,5464.78,3744.35,-952.014
10,0.714286,7.31707,1577.85,1149.79,1366.14
10,0.238095,7.31707,-1903.99,-1980.3,-664.735
9.7619,0,7.31707,-1903.99,-1980.3,664.735
9.28571,0,7.31707,1577.85,1149.79,-1366.14
8.80952,0,7.31707,5464.78,3744.35,952.014
8.33333,0,7.31707,1706.94,-3958.67,-337.545
7.85714,0,7.31707,4625.97,5618.76,-23.1667
7.38095,0,7.31707,3189.3,-3383.4,1020.62
6.90476,0,7.31707,4451.73,3455.29,-1589.69
6.42857,0,7.31707,3301.6,218.675,827.851
5.95238,0,7.31707,3644.97,-1296.49,-300.209
5.47619,0,7.31707,5406.78,5224.06,439.347
5,0,7.31707,1507.32,-4696.29,-3.89349e-09
4.52381,0,7.31707,5406.78,5224.06,-439.347
4.04762,0,7.31707,3644.97,-1296.49,300.209
3.57143,0,7.31707,3301.6,218.675,-827.851
3.09524,0,7.31707,4451.73,3455.29,1589.69
2.61905,0,7.31707,3189.3,-3383.4,-1020.62
2.14286,0,7.31707,4625.97,5618.76,23.1667
1.66667,0,7.31707,1706.94,-3958.67,337.545
1.19048,0,7.31707,5464.78,3744.35,-952.014
0.714286,0,7.31707,1577.85,1149.79,1366.14
0.238095,0,7.31707,-1903.99,-1980.3,-664.735
0,0.238095,7.80488,-102.43,-1393.44,-621.193
0,0.714286,7.80488,-294.601,896.79,1429.75
0,1.19048,7.80488,-2060.72,1992.68,-712.416
0,1.66667,7.80488,-3447.47,-5824.56,19.7983
0,2.14286,7.80488,-302.055,6549.94,169.883
0,2.61905,7.80488,-5621.8,-7077.27,-735.49
0,3.09524,7.80488,-2281.58,2701.2,1048.59
0,3.57143,7.80488,-1348,115.932,-411.472
0,4.04762,7.80488,-3860.34,-4071.2,155.795
0,4.52381,7.80488,-2029.87,4762.32,-429.742
0,5,7.80488,-4015.13,-6647.34,1.8382e-09
0,5.47619,7.80488,-2029.87,4762.32,429.742
0,5.95238,7.80488,-3860.34,-4071.2,-155.795
0,6.42857,7.80488,-1348,115.932,411.472
0,6.90476,7.80488,-2281.58,2701.2,-1048.59
0,7.38095,7.80488,-5621.8,-7077.27,735.49
0,7.85714,7.80488,-302.055,6549.94,-169.883
0,8.33333,7.80488,-3447.47,-5824.56,-19.7983
0,8.80952,7.80488,-2060.72,1992.68,712.416
0,9.28571,7.80488,-294.601,896.79,-1429.75
0,9.7619,7.80488,-102.43,-1393.44,621.193
0.238095,10,7.80488,-102.43,-1393.44,-621.193
0.714286,10,7.80488,-294.601,896.79,1429.75
1.19048,10,7.80488,-2060.72,1992.68,-712.416
1.66667,10,7.80488,-3447.47,-5824.56,19.7983
2.14286,10,7.80488,-302.055,6549.94,169.883
2.61905,10,7.80488,-5621.8,-7077.27,-735.49
3.09524,10,7.80488,-2281.58,2701.2,1048.59
3.57143,10,7.80488,-1348,115.932,-411.472
4.04762,10,7.80488,-3860.34,-4071.2,155.795
4.52381,10,7.80488,-2029.87,4762.32,-429.742
5,10,7.80488,-4015.13,-6647.34,1.38709e-09
5.47619,10,7.80488,-2029.87,4762.32,429.742
5.95238,10,7.80488,-3860.34,-4071.2,-155.795
6.42857,10,7.80488,-1348,115.932,411.472
6.90476,10,7.80488,-2281.58,2701.2,-1048.59
7.38095,10,7.80488,-5621.8,-7077.27,735.49
7.85714,10,7.80488,-302.055,6549.94,-169.883
8.33333,10,7.80488,-3447.47,-5824.56,-19.7983
8.80952,10,7.80488,-2060.72,1992.68,712.416
9.28571,10,7.80488,-294.601,896.79,-1429.75
9.7619,10,7.80488,-102.43,-1393.44,621.193
10,9.7619,7.80488,-102.43,-1393.44,-621.193
10,9.28571,7.80488,-294.601,896.79,1429.75
10,8.80952,7.80488,-2060.72,1992.68,-712.416
10,8.33333,7.80488,-3447.47,-5824.56,19.7983
10,7.85714,7.80488,-302.055,6549.94,169.883
10,7.38095,7.80488,-5621.8,-7077.27,-735.49
10,6.90476,7.80488,-2281.58,2701.2,1048.59
10,6.42857,7.80488,-1348,115.932,-411.472
10,5.95238,7.80488,-3860.34,-4071.2,155.795
10,5.47619,7.80488,-2029.87,4762.32,-429.742
10,5,7.80488,-4015.13,-6647.34,3.31113e-09
10,4.52381,7.80488,-2029.87,4762.32,429.742
10,4.04762,7.80488,-3860.34,-4071.2,-155.795
10,3.57143,7.80488,-1348,115.932,411.472
10,3.09524,7.80488,-2281.58,2701.2,-1048.59
10,2.61905,7.80488,-5621.8,-7077.27,735.49
10,2.14286,7.80488,-302.055,6549.94,-169.883
10,1.66667,7.80488,-3447.47,-5824.56,-19.7983
10,1.19048,7.80488,-2060.72,1992.68,712.416
10,0.714286,7.80488,-294.601,896.79,-1429.75
10,0.238095,7.80488,-102.43,-1393.44,621.193
9.7619,0,7.80488,-102.43,-1393.44,-621.193
9.28571,0,7.80488,-294.601,896.79,1429.75
8.80952,0,7.80488,-2060.72,1992.68,-712.416
8.33333,0,7.80488,-3447.47,-5824.56,19.7983
7.85714,0,7.80488,-302.055,6549.94,169.883
7.38095,0,7.80488,-5621.8,-7077.27,-735.49
6.90476,0,7.80488,-2281.58,2701.2,1048.59
6.42857,0,7.80488,-1348,115.932,-411.472
5.95238,0,7.80488,-3860.34,-4071.2,155.795
5.47619,0,7.80488,-2029.87,4762.32,-429.742
5,0,7.80488,-4015.13,-6647.34,2.92937e-09
4.52381,0,7.80488,-2029.87,4762.32,429.742
4.04762,0,7.80488,-3860.34,-4071.2,-155.795
3.57143,0,7.80488,-1348,115.932,411.472
3.09524,0,7.80488,-2281.58,2701.2,-1048.59
2.61905,0,7.80488,-5621.8,-7077.27,735.49
2.14286,0,7.80488,-302.055,6549.94,-169.883
1.66667,0,7.80488,-3447.47,-5824.56,-19.7983
1.19048,0,7.80488,-2060.72,1992.68,712.416
0.714286,0,7.80488,-294.601,896.79,-1429.75
0.238095,0,7.80488,-102.43,-1393.44,621.193
0,0.238095,8.29268,1070.6,-877.975,433.356
0,0.714286,8.29268,-423.172,75.2999,-1255.57
0,1.19048,8.29268,298.878,2933.4,256.728
0,1.66667,8.29268,544.661,-4420.26,369.051
0,2.14286,8.29268,557.824,5109.99,-335.158
0,2.61905,8.29268,2702.14,-3819.03,372.133
0,3.09524,8.29268,2026.65,3501.05,-410.864
0,3.57143,8.29268,-1002.73,-936.24,59.0687
0,4.04762,8.29268,914.776,-2330.63,-128.185
0,4.52381,8.29268,2176.31,5515.71,434.31
0,5,8.29268,1046.61,-5746.95,-6.84963e-10
0,5.47619,8.29268,2176.31,5515.71,-434.31
0,5.95238,8.29268,914.776,-2330.63,128.185
0,6.42857,8.29268,-1002.73,-936.24,-59.0687
0,6.90476,8.29268,2026.65,3501.05,410.864
0,7.38095,8.29268,2702.14,-3819.03,-372.133
0,7.85714,8.29268,557.824,5109.99,335.158
0,8.33333,8.29268,544.661,-4420.26,-369.051
0,8.80952,8.29268,298.878,2933.4,-256.728
0,9.28571,8.29268,-423.172,75.2999,1255.57
0,9.7619,8.29268,1070.6,-877.975,-433.356
0.238095,10,8.29268,1070.6,-877.975,433.356
0.714286,10,8.29268,-423.172,75.2999,-1255.57
1.19048,10,8.29268,298.878,2933.4,256.728
1.66667,10,8.29268,544.661,-4420.26,369.051
2.14286,10,8.29268,557.824,5109.99,-335.158
2.61905,10,8.29268,2702.14,-3819.03,372.133
3.09524,10,8.29268,2026.65,3501.05,-410.864
3.57143,10,8.29268,-1002.73,-936.24,59.0687
4.04762,10,8.29268,914.776,-2330.63,-128.185
4.52381,10,8.29268,2176.31,5515.71,434.31
5,10,8.29268,1046.61,-5746.95,-1.50715e-09
5.47619,10,8.29268,2176.31,5515.71,-434.31
5.95238,10,8.29268,914.776,-2330.63,128.185
6.42857,10,8.29268,-1002.73,-936.24,-59.0687
6.90476,10,8.29268,2026.65,3501.05,410.864
7.38095,10,8.29268,2702.14,-3819.03,-372.133
7.85714,10,8.29268,557.824,5109.99,335.158
8.33333,10,8.29268,544.661,-4420.26,-369.051
8.80952,10,8.29268,298.878,2933.4,-256.728
9.28571,10,8.29268,-423.172,75.2999,1255.57
9.7619,10,8.29268,1070.6,-877.975,-433.356
10,9.7619,8.29268,1070.6,-877.975,433.356
10,9.28571,8.29268,-423.172,75.2999,-1255.57
10,8.80952,8.29268,298.878,2933.4,256.728
10,8.33333,8.29268,544.661,-4420.26,369.051
10,7.85714,8.29268,557.824,5109.99,-335.158
10,7.38095,8.29268,2702.14,-3819.03,372.133
10,6.90476,8.29268,2026.65,3501.05,-410.864
10,6.42857,8.29268,-1002.73,-936.24,59.0687
10,5.95238,8.29268,914.776,-2330.63,-128.185
10,5.47619,8.29268,2176.31,5515.71,434.31
10,5,8.29268,1046.61,-5746.95,-2.88196e-09
10,4.52381,8.29268,2176.31,5515.71,-434.31
10,4.04762,8.29268,914.776,-2330.63,128.185
10,3.57143,8.29268,-1002.73,-936.24,-59.0687
10,3.09524,8.29268,2026.65,3501.05,410.864
10,2.61905,8.29268,2702.14,-3819.03,-372.133
10,2.14286,8.29268,557.824,5109.99,335.158
10,1.66667,8.29268,544.661,-4420.26,-369.051
10,1.19048,8.29268,298.878,2933.4,-256.728
10,0.714286,8.29268,-423.172,75.2999,1255.57
10,0.238095,8.29268,1070.6,-877.975,-433.356
9.7619,0,8.29268,1070.6,-877.975,433.356
9.28571,0,8.29268,-423.172,75.2999,-1255.57
8.80952,0,8.29268,298.878,2933.4,256.728
8.33333,0,8.29268,544.661,-4420.26,369.051
7.85714,0,8.29268,557.824,5109.99,-335.158
7.38095,0,8.29268,2702.14,-3819.03,372.133
6.90476,0,8.29268,2026.65,3501.05,-410.864
6.42857,0,8.29268,-1002.73,-936.24,59.0687
5.95238,0,8.29268,914.776,-2330.63,-128.185
5.47619,0,8.29268,2176.31,5515.71,434.31
5,0,8.29268,1046.61,-5746.95,-1.61106e-09
4.52381,0,8.29268,2176.31,5515.71,-434.31
4.04762,0,8.29268,914.776,-2330.63,128.185
3.57143,0,8.29268,-1002.73,-936.24,-59.0687
3.09524,0,8.29268,2026.65,3501.05,410.864
2.61905,0,8.29268,2702.14,-3819.03,-372.133
2.14286,0,8.29268,557.824,5109.99,335.158
1.66667,0,8.29268,544.661,-4420.26,-369.051
1.19048,0,8.29268,298.878,2933.4,-256.728
0.714286,0,8.29268,-423.172,75.2999,1255.57
0.238095,0,8.29268,1070.6,-877.975,-433.356
0,0.238095,8.78049,-826.395,-1935.86,1105.36
0,0.714286,8.78049,1299.64,-655.286,-1190.97
0,1.19048,8.78049,4053.65,8999.61,1613.15
0,1.66667,8.78049,-1647.27,-12757.2,-1234
0,2.14286,8.78049,4087.37,14479.3,52.1235
0,2.61905,8.78049,-3399.75,-11955,1231.5
0,3.09524,8.78049,1141.52,5774.37,-1955.19
0,3.57143,8.78049,3101.56,1882.46,2047.09
0,4.04762,8.78049,-133.576,-7084.65,-1362.25
0,4.52381,8.78049,2409.83,11710.6,453.121
0,5,8.78049,-2829.9,-13447.8,-3.38787e-11
0,5.47619,8.78049,2409.83,11710.6,-453.121
0,5.95238,8.78049,-133.576,-7084.65,1362.25
0,6.42857,8.78049,3101.56,1882.46,-2047.09
0,6.90476,8.78049,1141.52,5774.37,1955.19
0,7.38095,8.78049,-3399.75,-11955,-1231.5
0,7.85714,8.78049,4087.37,14479.3,-52.1235
0,8.33333,8.78049,-1647.27,-12757.2,1234
0,8.80952,8.78049,4053.65,8999.61,-1613.15
